textID,text,tailwiz_label
9c4cb77ab8,"really don`t mind (too much)) sittin @ standstill, listenin 2 music, twttrg. But the gas gauge isn`t lookin healthy",negative
4f90b98302,Bah I don`t think `s FB fan page will get to 7500,negative
412ce5f8f0,not so good mood..,negative
5c994deec4,Photo: I like da cooolooorss and the composition is great  scribkin: http://tumblr.com/xyb1qw8cb,positive
06c38d3094, Thanks! I will tell her my friends on Twitter say so.,positive
6be3020b60, aww sorry ot hear that  least its work though!,negative
80a1e6bc32,I just saw a shooting star... I made my wish,negative
38fe6daabc, I miss going to EK every summer & christmas vaca  Take me there!,positive
26bf7718ce,wow the weather is amazing today!,positive
b01cb3c216, OMG that`s really good i want to see the photos! have a nice day,positive
01d73a9aa3, nooo it was a real mushroom! but our neighbor uprooted it,negative
0f1d0bfe9e,"so its been forever since I`ve tweet, just wanted to say thaty I love bill! and I hope ya`ll have an amazing week",positive
3e880ec28d,  WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!,positive
282a6b5807,My tongue still hurts.  I need to sleep!!!,negative
d018bf224c,Hate being sick  especially when there`s no one to pamper me,negative
05303e25ca, I`m glad you`ve been having fun babe,positive
f416e179c8,8 month old African grey parrot  sad sale - Reptile Forums UK http://bit.ly/grrdA,negative
e7395fac51,Congratulations to Manny 'Pacman' Pacquiao! You`ve made every Filipino proud of being a Filipino!,positive
fa991fc78e,"Sorry for the triple twitter post, was having trouble w/Stocktwits account.  I try not to clutter up the Twittersphere!",negative
bd77c870c1,quick catch up on missed Neighbours ... poor Libby,negative
29e8b6bb7f,Going to the courthouse to pay for tags & taxes on all our cars...this is gonna be expensive.,negative
071268f024,I love the fact that it`s a bank holiday monday and i can stay in bed,positive
c94644a466,#liesgirlstell  a guy calls her phone to see if the number is real ) ohh my phone isn`t working . try tomorrow .,negative
e1b5025f47,Watching Thomas The Train Engine makes me miss George Carlin,positive
27af3032f1, Yes I do! And I`m still almost at my Gmail storage ceiling! ARGH! I am being FORCED to delete stuff.... or buy more space.,negative
f2e613a7bf,"'Its a calander.'Calendar!' COLLANDER!' Bahaha, That part was hilarious, of course, the whole thing was hilarious",positive
85c86e7975, awww she`s laavly ;) I had to come in  but I`ve got a stunning wee tan (l) ;) yourself?,negative
ffce24e081, Oh No! Oprah jumped in front again,negative
0287f2ddef, WHAT?! i was wanting to see that show!!,negative
e9f20ee0a6,Last day for seniors bye bff,positive
cde576a019, Love that song! Happy Monday,positive
d9952724c1, yeeeeeessss I can`t wait! Too bad I can`t drink,negative
903a912442,"your saaaaafe with mee(8) **** epic times again last night  old friends and new friendships, good way to kick off this month!",positive
866c7a6b68,I`m really mad at the world today. Today is just a sucky day.,negative
89b7aeab92,Nungguin my Sista in law lahiran di RS Asih...kayaknya sih sore ini lahiran. Yeayy another baby girl in the family,positive
73616eac59,Where are all you Motivated/Determined/wannabe sexy successful young professionals!??! I might really have to join a BNI if there is no1!,negative
81211a1801,Happy Mums Day This is Nelly`s shout out   http://skitch.com/t/tac,positive
5dac77c4b2,"is on allegra, flonase and a steroid inhaler for the rest of the allergy season. throat still hurts from the asthma",negative
e5b3f605e0, and welcome to dk  #jaoo,positive
b523effde4, I tried to DM you but your not following me,negative
52712c7aef, Haha! maybe I should try that. The insomnia is kickin` my butt,negative
0a0c373423, Good Morning,positive
51b24e0c02,thinks someone may have keyed her car.  Big scratches on the hood.,negative
5bb8674ce0,I am totally knackered and back in the meeting,negative
9664cb7255,ree-heally hoping the rain stops by the time i get off the metro at courthouse. i didn`t bring an umbrella today.,negative
e41a2b7868,_Guy Would luv to hear music too but iï¿½m out of batteries - the tv plays besides but i think this is some kind of vampire movie,negative
84ca6bf479,Doh. In a rush to get to the Puma Open and I just got pulled over. So sad.,negative
baba9bcb3a,  maybe a good night`s sleep for everyone?,positive
6079f80c91, love those ****,positive
da8a201367,possibly going out tonight; is there ANYTHING to do in Lancaster? I miss Baltimore,negative
fc13a7debc," Thanks, I found the link http://bit.ly/uxOFO  , however I think you need to be a customer to download it",positive
61c3c68a34,This is fun !  haha re guy from all American rejects looks like he`s on crack!!,positive
ce7faaf9cc," Oh yea, my pain went down a little bit from laughing so hard which was good and nice for once.",negative
40c2e85899,_dang my phone is still broken.  just come over whenever.,negative
0a799eb87e, oh that stinks..,negative
b2fdecdc85,Life sucks if ur not having fun.,negative
77d1f29eb9,Great lunch at baby bulls.  Now time for work til 930.,negative
360b82ca82,i wish my blog was working properly - i have a great #followfriday blog post i wanted to showcase!,positive
9886a5f76c, There is a motorcycle for sale down the road. Mind you it`d be stupid of me to get it. Summer 5 months away.,positive
41fe669716," I was, I took your advice and it was most enjoyable  I am too small to be out alone or I would`ve just come over lol",positive
8783d1b3dd, pleaseeeee .. it was the only thing I wanted for my birthdayyyy!  please say happy birthday to me!,positive
65a56799b9, lol y??? .. trashed the kitchen ?,negative
02c004bc2d,I am tres depressed,negative
3fa742a72e," haha hell ya id love to find some boys to toke with, and thats a very sexy bike",positive
2ab82634d5,had an awsome salad! I recommend getting the Spicey buffalo chicken salad!,positive
248c85bd03,"is sore from weight lifting  However, it`s the good kind of sore that gives you man-**** you can move with the power of your mind alone!",negative
bdf92841b5,Watched Coraline last night. It was really good. The animation was excellent and the creativity was inspirational.,positive
5cf8834e89, Lol... She is fine the way she is  How has your weekend been?,positive
33acc93d94,Taking care of yucky stuff.,positive
63642e38b4, WHAT! That`s a sin!,negative
30cba3045d,I plead temporary insanity for agreeing to a metric century cycling event tomorrow.,negative
45de63c6a9,is very disappointed that cadbury chocolate blocks got smaller,negative
eeeb1ce390, Oh wow  Thanks for the info.,positive
336ca3dbe8,had a cool lil night. Now at Berrie`s about to eat pizza waitin for ,positive
4430fa8fe2, YES!!! haahaaa.! break out the jellybeaniesss!,positive
d1042f8a99, THANK YOU,positive
75f4f9fe63," WOw, that`s a lot of work.  I hope today is a day off for you.    I`m working as usual.  But, getting some playtime in too.",positive
644feb4fd4,Jane is really sad because she probably won`t get perfect on tonight`s quiz without the missing article. Should`ve asked someone for it.,negative
4ed5f1b6b0,Oh boy this is going to be a loooooong day,positive
312ee4bd83,I think Ive buggered up my mobile  ack. I am a stubborn **** and refuse to get a new one.,negative
9b2f6638a7,Stupid alarm!! LOL Morning Twiits.....,negative
1e17b77d6e,my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo,negative
cd5791e778," YAY! Hope your day at work is wonderful, Sis! We have a Bank Holiday in England today so everyone is off work",positive
4228d4bbce,Illy`s note in the book: 'From one `geek` to another - keep up the good work!' sigh.  He is missed - and he was great for espresso.,positive
10da9cdaaa," Pixies - Number 13 gives me such an energy rush. They are playing a festival close to me in June, but work won`t me me go",positive
962e71e2a4," Speaking of fish, our company fish just died  RIP Julio",positive
f85b917b5b," i hope that happens tomorrow, then ill be there ;) (Providing my dad gets better to take me  )",positive
0825bd4b5c, Happy Mothersday,positive
433ac3cf89, Thanks bb.,positive
80931c4683,Woke up early! Still sick,negative
0a9487d568,"Had to come in, was baking out there and have slight headache now",negative
9ffb016510,excited for YSJ Summer Ball - I wish we had one too,positive
de68b8987f, Oh sure . Thx,negative
d012ba333c, I love these clutches! I`m lusting after one in bright yellow,positive
61942aeba7, i posted it! let me know what you think? theres a really cute cut out in the back too.,positive
9d63309e7c,So bummed that I can`t see LTJ in June  hoping for a UK yoke soon,negative
00b2a5b40a, ouuhh dont cry  i feel so sad right now,negative
ab92aa95b3,about to drink a hot chocolate  yummy.,negative
06686c2757,lol i <3 spongebob,negative
731ed2cf42,Missed getting my 'Twilight' jacket @ modcloth! Man I wish I didn`t have long monkey arms and could of gotten the L instead!!,positive
eea5fada1c," They actually use standard speaker wire between them too, with standard terminals, so no soldering involved or anything.",negative
850a9479e8,a female robin just flew into my window and I watched her die in my bushes...  i think i am going to cry now...,negative
f945e61525," haha...Live long & prosper. The movie was better than I thought, they did an awesome job, I`m pleased",positive
e9d5ac3e2f, **** i got a **** of hw to do 2nite,negative
c8058d9a2e, sounds like my kinda day,positive
6ee93c53ad,Jeff was right! Call of Duty pwns. Now i just gotta figure out what to do with this xtra copy of Wolvarine I bought earlier this week.,positive
2331d16c42,DH is just about finished making his giant Trio candy bar. Thank the heavens. His work mates are in for a treat tomorrow!,positive
32182de8e8,_05 I know booskie. HE is everywhere I am. & U too. Thank u for the reassurance! I love u.,positive
5f9eca1f54, Yum. Thanks.  Just getting dressed and waiting for my washing to finish so I can hang it up.  I`ll text you when I set off,positive
24a90722b0,saying goodbye to my parents at the airport.  it was great having them around.,positive
5ac2914d8e, they got attacked by the club,negative
2392d403d5,Smackdown is a lot more boring without Maria.,positive
798e4ce13d,i need people to talk to me please im very bored  x  follow me!,negative
8837661600," i didn`t hit the right button or what. i wrote on the sheat tho, that i thought it was the cafe currency button. im sorry",negative
f39e7fa3ec, Me and Wendy are going after all.  Wish you were!!!,positive
22ddb05dd3,just got in. I have the best friends,positive
50478b34e4,I know I`m already a week behind on FF. Will TRY to get one done today! Called into work 2hrs early due to problems so will be a busy day,negative
4dc3a8207a, Here`s getting cold.. And I got my coffee break 2 minutes ago. Enjoy your drink,negative
d3c1fa4fd3,Burnt 3 of my fingers from trying to keep my hands warm over the rice cooker.,negative
8d37c9351f,I am so happy. Keve is here for early Mother`s day. Let`s be quiet. He drove all night and is sleeping.,positive
9cf994a0c3," What makes me sad is when I follow someone I converse with and have similar bios, but they don`t follow me back!",positive
11e4db5f9b,MORNING!!! Hope you all have a lovely holiday Monday whatever you are goin to be up to!,positive
2de420758f," Reminders are good! Speaking of which, we haven`t had a Posture Check in awhile.....",positive
321caa6fde, I am so excited you`re touring with FOTC! I had no idea!! I`ll be seeing you tomorrow,positive
ccd7ec7e18,gawd the rain is too strong,negative
efcc2af74a, thats great  (((hugs))),positive
e5f20382af,So I`m REALLY considering it at the moment  Same days but even more money. Harder work though but can`t imagine harder than I do now.,negative
ce17f43c59,Congrats 'Mine That Bird' for being an underdog and kicking the **** out of all the other runners yesterday. I love seeing that happen.,positive
6172153918, it was amazing,positive
60c30e4bd8,Sometimes all it takes to solve our problems is a fresh morning!! Hope today is beautiful for you,positive
7e6f5423b6,() Oh snap!  Just broke my windshield while replacing my wiper blades.,negative
95a60b53a0,is very angrrry! my FB account just got deleted- WTF??? all my poems I have ever written are on there,negative
